timestamp,speed_kmh,engine_rpm,throttle_pct,brake,gear
2023-07-30 12:01:59.906000+00:00,0,1917,100,1,0
2023-07-30 12:02:00.066000+00:00,0,1917,100,1,0
2023-07-30 12:02:00.266000+00:00,0,1917,100,1,0
2023-07-30 12:02:00.426000+00:00,0,1917,100,1,0
2023-07-30 12:02:00.746000+00:00,0,1917,100,1,0
2023-07-30 12:02:00.946000+00:00,0,1917,100,1,0
2023-07-30 12:02:01.266000+00:00,0,1917,100,1,0
2023-07-30 12:02:01.426000+00:00,0,1917,100,1,0
2023-07-30 12:02:01.706000+00:00,0,1917,100,1,0
2023-07-30 12:02:01.906000+00:00,0,1917,100,1,0
2023-07-30 12:02:02.226000+00:00,0,1917,100,1,0
2023-07-30 12:02:02.626000+00:00,0,1917,100,1,0
2023-07-30 12:02:02.786000+00:00,0,1917,100,1,0
2023-07-30 12:02:02.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:03.186000+00:00,0,1917,100,1,0
2023-07-30 12:02:03.386000+00:00,0,1917,100,1,0
2023-07-30 12:02:03.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:03.826000+00:00,0,1917,100,1,0
2023-07-30 12:02:04.026000+00:00,0,1917,100,1,0
2023-07-30 12:02:04.266000+00:00,0,1917,100,1,0
2023-07-30 12:02:04.666000+00:00,0,1917,100,1,0
2023-07-30 12:02:04.946000+00:00,0,1917,100,1,0
2023-07-30 12:02:05.226000+00:00,0,1917,100,1,0
2023-07-30 12:02:05.466000+00:00,0,1917,100,1,0
2023-07-30 12:02:05.706000+00:00,0,1917,100,1,0
2023-07-30 12:02:05.946000+00:00,0,1917,100,1,0
2023-07-30 12:02:06.226000+00:00,0,1917,100,1,0
2023-07-30 12:02:06.466000+00:00,0,1917,100,1,0
2023-07-30 12:02:06.746000+00:00,0,1917,100,1,0
2023-07-30 12:02:07.066000+00:00,0,1917,100,1,0
2023-07-30 12:02:07.306000+00:00,0,1917,100,1,0
2023-07-30 12:02:07.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:07.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:08.226000+00:00,0,1917,100,1,0
2023-07-30 12:02:08.586000+00:00,0,1917,100,1,0
2023-07-30 12:02:08.826000+00:00,0,1917,100,1,0
2023-07-30 12:02:09.146000+00:00,0,1917,100,1,0
2023-07-30 12:02:09.426000+00:00,0,1917,100,1,0
2023-07-30 12:02:09.666000+00:00,0,1917,100,1,0
2023-07-30 12:02:09.866000+00:00,0,1917,100,1,0
2023-07-30 12:02:10.306000+00:00,0,1917,100,1,0
2023-07-30 12:02:10.466000+00:00,0,1917,100,1,0
2023-07-30 12:02:10.626000+00:00,0,1917,100,1,0
2023-07-30 12:02:10.906000+00:00,0,1917,100,1,0
2023-07-30 12:02:11.146000+00:00,0,1917,100,1,0
2023-07-30 12:02:11.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:11.506000+00:00,0,1917,100,1,0
2023-07-30 12:02:11.666000+00:00,0,1917,100,1,0
2023-07-30 12:02:11.866000+00:00,0,1917,100,1,0
2023-07-30 12:02:12.026000+00:00,0,1917,100,1,0
2023-07-30 12:02:12.306000+00:00,0,1917,100,1,0
2023-07-30 12:02:12.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:12.706000+00:00,0,1917,100,1,0
2023-07-30 12:02:12.866000+00:00,0,1917,100,1,0
2023-07-30 12:02:13.146000+00:00,0,1917,100,1,0
2023-07-30 12:02:13.587000+00:00,0,1917,100,1,0
2023-07-30 12:02:13.786000+00:00,0,1917,100,1,0
2023-07-30 12:02:13.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:14.226000+00:00,0,1917,100,1,0
2023-07-30 12:02:14.426000+00:00,0,1917,100,1,0
2023-07-30 12:02:14.666000+00:00,0,1917,100,1,0
2023-07-30 12:02:14.826000+00:00,0,1917,100,1,0
2023-07-30 12:02:14.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:15.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:15.706000+00:00,0,1917,100,1,0
2023-07-30 12:02:15.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:16.226000+00:00,0,1917,100,1,0
2023-07-30 12:02:17.186000+00:00,0,1917,100,1,0
2023-07-30 12:02:17.466000+00:00,0,1917,100,1,0
2023-07-30 12:02:17.786000+00:00,0,1917,100,1,0
2023-07-30 12:02:18.066000+00:00,0,1917,100,1,0
2023-07-30 12:02:18.226000+00:00,0,1917,100,1,0
2023-07-30 12:02:18.586000+00:00,0,1917,100,1,0
2023-07-30 12:02:18.746000+00:00,0,1917,100,1,0
2023-07-30 12:02:19.106000+00:00,0,1917,100,1,0
2023-07-30 12:02:19.266000+00:00,0,1917,100,1,0
2023-07-30 12:02:19.466000+00:00,0,1917,100,1,0
2023-07-30 12:02:19.746000+00:00,0,1917,100,1,0
2023-07-30 12:02:20.027000+00:00,0,1917,100,1,0
2023-07-30 12:02:20.307000+00:00,0,1917,100,1,0
2023-07-30 12:02:20.466000+00:00,0,1917,100,1,0
2023-07-30 12:02:20.666000+00:00,0,1917,100,1,0
2023-07-30 12:02:20.946000+00:00,0,1917,100,1,0
2023-07-30 12:02:21.186000+00:00,0,1917,100,1,0
2023-07-30 12:02:21.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:21.786000+00:00,0,1917,100,1,0
2023-07-30 12:02:22.106000+00:00,0,1917,100,1,0
2023-07-30 12:02:22.386000+00:00,0,1917,100,1,0
2023-07-30 12:02:22.706000+00:00,0,1917,100,1,0
2023-07-30 12:02:22.866000+00:00,0,1917,100,1,0
2023-07-30 12:02:23.186000+00:00,0,1917,100,1,0
2023-07-30 12:02:23.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:23.586000+00:00,0,1917,100,1,0
2023-07-30 12:02:23.746000+00:00,0,1917,100,1,0
2023-07-30 12:02:23.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:24.186000+00:00,0,1917,100,1,0
2023-07-30 12:02:24.386000+00:00,0,1917,100,1,0
2023-07-30 12:02:24.586000+00:00,0,1917,100,1,0
2023-07-30 12:02:24.866000+00:00,0,1917,100,1,0
2023-07-30 12:02:25.106000+00:00,0,1917,100,1,0
2023-07-30 12:02:25.386000+00:00,0,1917,100,1,0
2023-07-30 12:02:25.706000+00:00,0,1917,100,1,0
2023-07-30 12:02:26.066000+00:00,0,1917,100,1,0
2023-07-30 12:02:26.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:26.707000+00:00,0,1917,100,1,0
2023-07-30 12:02:27.146000+00:00,0,1917,100,1,0
2023-07-30 12:02:27.386000+00:00,0,1917,100,1,0
2023-07-30 12:02:27.706000+00:00,0,1917,100,1,0
2023-07-30 12:02:28.026000+00:00,0,1917,100,1,0
2023-07-30 12:02:28.386000+00:00,0,1917,100,1,0
2023-07-30 12:02:28.626000+00:00,0,1917,100,1,0
2023-07-30 12:02:28.786000+00:00,0,1917,100,1,0
2023-07-30 12:02:28.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:29.306000+00:00,0,1917,100,1,0
2023-07-30 12:02:29.626000+00:00,0,1917,100,1,0
2023-07-30 12:02:29.786000+00:00,0,1917,100,1,0
2023-07-30 12:02:30.066000+00:00,0,1917,100,1,0
2023-07-30 12:02:30.426000+00:00,0,1917,100,1,0
2023-07-30 12:02:30.626000+00:00,0,1917,100,1,0
2023-07-30 12:02:30.826000+00:00,0,1917,100,1,0
2023-07-30 12:02:31.026000+00:00,0,1917,100,1,0
2023-07-30 12:02:31.186000+00:00,0,1917,100,1,0
2023-07-30 12:02:31.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:31.706000+00:00,0,1917,100,1,0
2023-07-30 12:02:31.906000+00:00,0,1917,100,1,0
2023-07-30 12:02:32.306000+00:00,0,1917,100,1,0
2023-07-30 12:02:32.466000+00:00,0,1917,100,1,0
2023-07-30 12:02:32.706000+00:00,0,1917,100,1,0
2023-07-30 12:02:33.187000+00:00,0,1917,100,1,0
2023-07-30 12:02:33.387000+00:00,0,1917,100,1,0
2023-07-30 12:02:33.547000+00:00,0,1917,100,1,0
2023-07-30 12:02:33.707000+00:00,0,1917,100,1,0
2023-07-30 12:02:33.946000+00:00,0,1917,100,1,0
2023-07-30 12:02:34.266000+00:00,0,1917,100,1,0
2023-07-30 12:02:34.426000+00:00,0,1917,100,1,0
2023-07-30 12:02:34.586000+00:00,0,1917,100,1,0
2023-07-30 12:02:34.826000+00:00,0,1917,100,1,0
2023-07-30 12:02:35.066000+00:00,0,1917,100,1,0
2023-07-30 12:02:35.266000+00:00,0,1917,100,1,0
2023-07-30 12:02:35.586000+00:00,0,1917,100,1,0
2023-07-30 12:02:35.866000+00:00,0,1917,100,1,0
2023-07-30 12:02:36.306000+00:00,0,1917,100,1,0
2023-07-30 12:02:36.586000+00:00,0,1917,100,1,0
2023-07-30 12:02:36.826000+00:00,0,1917,100,1,0
2023-07-30 12:02:37.266000+00:00,0,1917,100,1,0
2023-07-30 12:02:37.466000+00:00,0,1917,100,1,0
2023-07-30 12:02:37.666000+00:00,0,1917,100,1,0
2023-07-30 12:02:37.826000+00:00,0,1917,100,1,0
2023-07-30 12:02:37.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:38.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:38.506000+00:00,0,1917,100,1,0
2023-07-30 12:02:38.826000+00:00,0,1917,100,1,0
2023-07-30 12:02:39.106000+00:00,0,1917,100,1,0
2023-07-30 12:02:39.266000+00:00,0,1917,100,1,0
2023-07-30 12:02:39.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:39.747000+00:00,0,1917,100,1,0
2023-07-30 12:02:40.626000+00:00,0,1917,100,1,0
2023-07-30 12:02:40.826000+00:00,0,1917,100,1,0
2023-07-30 12:02:41.186000+00:00,0,1917,100,1,0
2023-07-30 12:02:41.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:41.906000+00:00,0,1917,100,1,0
2023-07-30 12:02:42.106000+00:00,0,1917,100,1,0
2023-07-30 12:02:42.266000+00:00,0,1917,100,1,0
2023-07-30 12:02:42.506000+00:00,0,1917,100,1,0
2023-07-30 12:02:42.746000+00:00,0,1917,100,1,0
2023-07-30 12:02:42.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:43.466000+00:00,0,1917,100,1,0
2023-07-30 12:02:43.866000+00:00,0,1917,100,1,0
2023-07-30 12:02:44.026000+00:00,0,1917,100,1,0
2023-07-30 12:02:44.386000+00:00,0,1917,100,1,0
2023-07-30 12:02:44.666000+00:00,0,1917,100,1,0
2023-07-30 12:02:44.866000+00:00,0,1917,100,1,0
2023-07-30 12:02:45.066000+00:00,0,1917,100,1,0
2023-07-30 12:02:45.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:45.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:45.706000+00:00,0,1917,100,1,0
2023-07-30 12:02:45.946000+00:00,0,1917,100,1,0
2023-07-30 12:02:46.146000+00:00,0,1917,100,1,0
2023-07-30 12:02:46.307000+00:00,0,1917,100,1,0
2023-07-30 12:02:46.467000+00:00,0,1917,100,1,0
2023-07-30 12:02:46.667000+00:00,0,1917,100,1,0
2023-07-30 12:02:46.867000+00:00,0,1917,100,1,0
2023-07-30 12:02:47.147000+00:00,0,1917,100,1,0
2023-07-30 12:02:47.386000+00:00,0,1917,100,1,0
2023-07-30 12:02:47.586000+00:00,0,1917,100,1,0
2023-07-30 12:02:47.906000+00:00,0,1917,100,1,0
2023-07-30 12:02:48.226000+00:00,0,1917,100,1,0
2023-07-30 12:02:48.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:49.666000+00:00,0,1917,100,1,0
2023-07-30 12:02:49.866000+00:00,0,1917,100,1,0
2023-07-30 12:02:50.186000+00:00,0,1917,100,1,0
2023-07-30 12:02:50.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:50.626000+00:00,0,1917,100,1,0
2023-07-30 12:02:50.906000+00:00,0,1917,100,1,0
2023-07-30 12:02:51.186000+00:00,0,1917,100,1,0
2023-07-30 12:02:51.426000+00:00,0,1917,100,1,0
2023-07-30 12:02:51.626000+00:00,0,1917,100,1,0
2023-07-30 12:02:52.026000+00:00,0,1917,100,1,0
2023-07-30 12:02:52.306000+00:00,0,1917,100,1,0
2023-07-30 12:02:52.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:52.826000+00:00,0,1917,100,1,0
2023-07-30 12:02:52.987000+00:00,0,1917,100,1,0
2023-07-30 12:02:53.147000+00:00,0,1917,100,1,0
2023-07-30 12:02:53.427000+00:00,0,1917,100,1,0
2023-07-30 12:02:53.707000+00:00,0,1917,100,1,0
2023-07-30 12:02:53.987000+00:00,0,1917,100,1,0
2023-07-30 12:02:54.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:54.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:54.866000+00:00,0,1917,100,1,0
2023-07-30 12:02:55.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:55.626000+00:00,0,1917,100,1,0
2023-07-30 12:02:55.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:56.186000+00:00,0,1917,100,1,0
2023-07-30 12:02:56.386000+00:00,0,1917,100,1,0
2023-07-30 12:02:56.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:56.786000+00:00,0,1917,100,1,0
2023-07-30 12:02:56.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:57.626000+00:00,0,1917,100,1,0
2023-07-30 12:02:57.906000+00:00,0,1917,100,1,0
2023-07-30 12:02:58.306000+00:00,0,1917,100,1,0
2023-07-30 12:02:58.546000+00:00,0,1917,100,1,0
2023-07-30 12:02:58.986000+00:00,0,1917,100,1,0
2023-07-30 12:02:59.346000+00:00,0,1917,100,1,0
2023-07-30 12:02:59.627000+00:00,0,1917,100,1,0
2023-07-30 12:03:00.027000+00:00,0,1917,100,1,0
2023-07-30 12:03:00.387000+00:00,0,1917,100,1,0
2023-07-30 12:03:00.826000+00:00,0,1917,100,1,0
2023-07-30 12:03:01.066000+00:00,0,1917,100,1,0
2023-07-30 12:03:01.426000+00:00,0,1917,100,1,0
2023-07-30 12:03:01.626000+00:00,0,1917,100,1,0
2023-07-30 12:03:01.866000+00:00,0,1917,100,1,0
2023-07-30 12:03:02.266000+00:00,0,1917,100,1,0
2023-07-30 12:03:02.466000+00:00,0,1917,100,1,0
2023-07-30 12:03:02.746000+00:00,0,1917,100,1,0
2023-07-30 12:03:03.106000+00:00,0,1917,100,1,0
2023-07-30 12:03:03.386000+00:00,0,1917,100,1,0
2023-07-30 12:03:03.586000+00:00,0,1917,100,1,0
2023-07-30 12:03:03.946000+00:00,0,1917,100,1,0
2023-07-30 12:03:04.146000+00:00,0,1917,100,1,0
2023-07-30 12:03:04.506000+00:00,0,1917,100,1,0
2023-07-30 12:03:04.706000+00:00,0,1917,100,1,0
2023-07-30 12:03:04.986000+00:00,0,1917,100,1,0
2023-07-30 12:03:05.186000+00:00,0,1917,100,1,0
2023-07-30 12:03:05.586000+00:00,0,1917,100,1,0
2023-07-30 12:03:05.786000+00:00,0,1917,100,1,0
